"","X","huc12","states","name","areasqkm","areaacres"
"85685","85685","010100020102","ME","Russell Brook",81.15,20053.75
"85686","85686","010100020103","ME","Soper Brook",75.39,18630.05
"85687","85687","010100020104","ME","Snare Brook",57.66,14247.13
"85688","85688","010100020202","ME","North Twin Brook",50.58,12498.43
"85736","85736","010100020203","ME","Pleasant Stream",49.28,12177.82
"85737","85737","010100020305","ME","Priestly Brook",64.39,15910.61
"85738","85738","010100020308","ME","Chemquasabamticook Stream",81.77,20204.71
"85739","85739","010100020401","ME","Harrow Lake-Harrow Brook",65.31,16137.24
"85741","85741","010100020404","ME","Glazier Brook",58.9,14554.33
"85742","85742","010100020405","ME","Shepherd Brook",45.86,11333.36
"85743","85743","010100020406","ME","Grey Brook-Long Lake",40.82,10087.76
"85744","85744","010100020501","ME","Third Musquacook Lake",91.66,22649.76
"85796","85796","010100020705","ME","Five Finger Brook",80.97,20009.05
"85797","85797","010100020707","ME","Ramsay Brook",30.18,7457.37
"85798","85798","010100020709","ME","McKeen Brook",58.35,14418.24
"85799","85799","010200010501","ME","Black Pond",120.08,29671.96
"85801","85801","010100020505","ME","Musquacook Stream",81.47,20131.95
"85805","85805","010100020502","ME","First Musquacook Lake",104.01,25700.87
"85806","85806","010100020503","ME","Little Musquacook Stream",47.33,11694.4
"85807","85807","010100020504","ME","Robbins Brook",77.2,19077.32
"85808","85808","010100020704","ME","Middle Allagash River",152.31,37637.79
"85849","85849","010100030201","ME","Chase Brook",41.26,10194.48
"85874","85874","010100030101","ME","Fox Brook",79.18,19566.89
"85875","85875","010100030103","ME","Smith Brook",45.51,11245.77
"85878","85878","010100030202","ME","Mosquito Brook",41.13,10163.63
"85942","85942","020200030604","MA,NY","Green River",111.47,27544.12
"85943","85943","020200060601","MA,NY","West Brook-Kinderhook Creek",104.64,25858.12
"85945","85945","020200060603","MA,NY","Wyomanock Creek",79.28,19589.7
"85963","85963","010200010206","ME","Alder Brook",46.57,11506.73
"85969","85969","010200010205","ME","Hale Brook",52.59,12994.24
"85970","85970","010200010207","ME","Canada Falls Lake",81.02,20020.44
"85971","85971","010200010210","ME","Seeboomook Lake",141.59,34986.47
"85973","85973","010200010303","ME","Kidney Brook",40.67,10049.87
"85974","85974","010200010304","ME","Maxfield Brook",32.65,8067.04
"85975","85975","010200010305","ME","Lobster Lake-Lobster Stream",103.6,25598.91
"85976","85976","010200010306","ME","Ragmuff Stream",56.74,14020.54
"85977","85977","010200010307","ME","Pine Stream",115.31,28494.85
"85978","85978","010200010308","ME","Upper West Branch Penobscot River",228.71,56514.3
"86000","86000","010900040802","MA","Assonet River",89.1,22018.01
"86021","86021","010802030301","MA,VT","East Branch North River",140.21,34645.42
"860211","86021","010802030301","MA,VT","East Branch North River",140.21,34645.42
"86023","86023","010900040803","MA,RI","Quequechan River",78,19274.09
"860231","86023","010900040803","MA,RI","Quequechan River",78,19274.09
"86024","86024","010802030302","MA,VT","Taylor Brook-North River",100.42,24814.05
"860241","86024","010802030302","MA,VT","Taylor Brook-North River",100.42,24814.05
"86025","86025","010802030402","MA,VT","Lower Green River",134.94,33343.34
"860251","86025","010802030402","MA,VT","Lower Green River",134.94,33343.34
"86049","86049","010200010402","ME","Big Scott Brook",53.97,13337.43
"86068","86068","010200010502","ME","Umbazookus Lake",70.47,17413.34
"86069","86069","010200010503","ME","Cuxabexis Lake",74.77,18474.88
"86070","86070","010200010504","ME","Red Brook",36.72,9074.77
"86071","86071","010200010505","ME","Ragged Lake",100.89,24929.76
"86072","86072","010200010506","ME","Ragged Stream",56.08,13858.82
"86073","86073","010200010507","ME","Harrington Lake",94.21,23280.35
"86074","86074","010200010508","ME","Ripogenus Stream",61.61,15223.3
"86075","86075","010200010509","ME","Chesuncook Lake",431.26,106567.58
"86155","86155","010200010702","ME","Pollywog Pond",125.13,30921.07
"86156","86156","010200010601","ME","Nesowadnehunk Lake",36.57,9036.78
"86157","86157","010200010602","ME","Nesowadnehunk Stream",122.63,30302.2
"86158","86158","010200010701","ME","Rainbow Lake",26.52,6554.1
"86159","86159","010200010801","ME","Upper Jo-Mary Lake",65.06,16077
"86160","86160","010200010803","ME","Cooper Pond",39.36,9725.38
"86161","86161","010200010804","ME","Mud Pond",32.84,8115.53
"86162","86162","010200010805","ME","Jo-Mary Lake",51.58,12745.25
"86163","86163","010200010901","ME","Katahdin Stream",39.96,9873.48
"86164","86164","010200010902","ME","Abol Stream",30.56,7551.78
"86165","86165","010200010903","ME","First Debsconeag Lake",64.8,16012.9
"86166","86166","010200010905","ME","Pemadumcook Lake",241,59552.64
"86167","86167","010200010906","ME","Nollesemic Lake",49.46,12221.5
"86203","86203","010200011001","ME","Lower Togue Pond",33.41,8256.73
"86204","86204","010200011002","ME","Sandy Stream",114.54,28302.66
"86205","86205","010200011004","ME","Millinocket Lake",114.63,28324.72
"86206","86206","010200020104","ME","Mud Pond",46.47,11482.58
"86207","86207","010200020105","ME","Chamberlain Lake",208.93,51627.99
"86208","86208","010200020107","ME","Webster Lake",55.36,13679.17
"86209","86209","010200020108","ME","Webster Brook",53.36,13186.11
"86228","86228","010200030302","ME","Battle Brook",40.51,10010.79
"86229","86229","010200030401","ME","Baskahegan Lake",325.03,80317.56
"86230","86230","010200030402","ME","Crooked Brook Flowage",138.82,34303.88
"86231","86231","010200030403","ME","Lower Hot Brook Lake",77.68,19195.38
"86232","86232","010200030404","ME","Baskahegan Stream",68.81,17002.31
"86233","86233","010200030501","ME","Wytopitlock Lake",57.91,14309.48
"86234","86234","010200030502","ME","Wytopitlock Stream",106.03,26199.34
"86251","86251","010200020204","ME","Trout Brook",206.63,51058.84
"86252","86252","010200020302","ME","Haskell Deadwater-East Branch Penobscot River",60.91,15050.76
"86253","86253","010200020303","ME","Big Spring Brook",45.16,11160.43
"86254","86254","010200020401","ME","Grand Lake Seboeis",111.73,27609.23
"86255","86255","010200020402","ME","Hay Brook",104.34,25782.14
"86256","86256","010200020403","ME","Scraggly Brook",43.94,10858.67
"86257","86257","010200020405","ME","Sawtelle Brook",81.96,20253.3
"86258","86258","010200020406","ME","Upper Seboeis River",74.88,18502.58
"86259","86259","010200020501","ME","Katahdin Brook",48.15,11899.26
"86260","86260","010200020502","ME","Wassataquoik Stream",245.6,60690.02
"86261","86261","010200020503","ME","Soldier Brook",46.77,11557.02
"86262","86262","010200020504","ME","Swift Brook",82.18,20306.97
"86263","86263","010200020505","ME","Mud Brook",76.39,18876.29
"86278","86278","010200020205","ME","Grand Lake Matagamon",140.77,34784.66
"86282","86282","010200020203","ME","Lower South Branch Pond",28.59,7065.43
"86323","86323","010200030101","ME","Rockabema Lake",68.44,16912.24
"86329","86329","010200020506","ME","Meadow Brook",38.77,9579.73
"86330","86330","010200030102","ME","West Hastings Brook",40.2,9934.73
"86331","86331","010200030103","ME","East Hastings Brook",53.3,13171.39
"86332","86332","010200030104","ME","Alder Brook",62.87,15534.79
"86333","86333","010200030105","ME","Crystal Lake-Crystal Brook",78.16,19313.18
"86334","86334","010200030107","ME","Fish Stream",156.82,38751.38
"86335","86335","010200030108","ME","Caribou Lake-Sly Brook",74.91,18510.78
"86336","86336","010200030109","ME","Upper West Branch Mattawamkeag River",97.87,24183.87
"86337","86337","010200030110","ME","Dyer Brook",65.39,16157.47
"86338","86338","010200030112","ME","Babcock Brook",87.15,21534.41
"86339","86339","010200030113","ME","Lower West Branch Mattawamkeag River",55.3,13665.03
"86340","86340","010200030201","ME","Upper East Branch Mattawamkeag River",111.64,27585.68
"86341","86341","010200030202","ME","Middle East Branch Mattawamkeag River",67.15,16594.3
"86342","86342","010200040201","ME","Manhanock Pond",63.34,15651.5
"86343","86343","010200040202","ME","Black Stream",88.19,21792.45
"86344","86344","010200040203","ME","Salmon Stream-Piscataquis River",80.91,19994.19
"86345","86345","010200040204","ME","Alder Stream",107.55,26576.18
"86346","86346","010200040205","ME","Meadow Brook-Piscataquis River",126.1,31160.14
"86347","86347","010200040301","ME","Lower Wilson Pond",84.5,20881.29
"86351","86351","010200030203","ME","Pleasant Lake",19.16,4735.32
"86382","86382","010200040104","ME","Shirley Pond",46.28,11437.21
"86383","86383","010200040101","ME","West Shirley Bog",57.52,14213.6
"86384","86384","010200040102","ME","Bald Mountain Pond",37.19,9189.21
"86385","86385","010200040103","ME","West Branch Piscataquis River",94.95,23463.37
"86386","86386","010200040105","ME","East Branch Piscataquis River",58.07,14348.91
"86388","86388","010200040106","ME","Brown Brook",44.88,11089.57
"86389","86389","010200040107","ME","Thorn Brook",76.88,18997.02
"86390","86390","010200040108","ME","Kingsbury Pond",32.07,7924.52
"86391","86391","010200040109","ME","Carlton Stream",51.88,12819.08
"86392","86392","010200040110","ME","Kingsbury Stream",85.71,21179.33
"86393","86393","010200040111","ME","Blackstone Brook-Piscataquis River",97.91,24194.96
"86452","86452","010802030205","MA","Mill Brook-Deerfield River",118.1,29182.75
"86453","86453","010100030301","ME","McLean Brook",33.57,8295.49
"86457","86457","010200040305","ME","Davis Brook",62.36,15409.1
"86460","86460","010200040302","ME","Upper Big Wilson Stream",84.4,20854.69
"86462","86462","010200040303","ME","Little Wilson Stream",36.83,9101.66
"86463","86463","010200040304","ME","Monson Stream",55.32,13670.7
"86464","86464","010200040306","ME","Lower Big Wilson Stream",65.12,16092.44
"86465","86465","010200040307","ME","Lake Onawa",133.63,33020.92
"86466","86466","010200040308","ME","First Buttermilk Pond",65.77,16252.97
"86467","86467","010200040309","ME","Ship Pond Stream",41.5,10255.82
"86468","86468","010200040310","ME","Bear Brook",53.93,13325.94
"86469","86469","010200040311","ME","Sebec Lake",157.89,39014.49
"86470","86470","010200040312","ME","Sebec River",66.17,16349.87
"86471","86471","010200040401","ME","Upper West Branch Pleasant River",89.07,22009.24
"86472","86472","010200040402","ME","Middle West Branch Pleasant River",109.98,27176.55
"86473","86473","010200040403","ME","Silver Lake",70.78,17491.2
"86474","86474","010200040404","ME","Houston Brook",63.95,15802.91
"86475","86475","010200040405","ME","Lower West Branch Pleasant River",73.89,18259.61
"86476","86476","010200040406","ME","B Pond",43.04,10636.45
"86492","86492","010200040407","ME","Upper East Branch Pleasant River",81.41,20117.63
"86493","86493","010200040408","ME","Middle Branch Pleasant River",69.16,17089.47
"86494","86494","010200040410","ME","Pleasant River",92.68,22900.86
"86495","86495","010200040501","ME","Seboeis Lake",155.94,38534.48
"86496","86496","010200040502","ME","East Branch Seboeis Stream",102.8,25401.68
"86497","86497","010200040503","ME","West Branch Seboeis Stream",121.67,30064.96
"86538","86538","010802040205","MA","Winimusset Brook-Ware River",137.05,33866.1
"86542","86542","010802040303","MA","Upper Quaboag River",102.99,25449.9
"86546","86546","010200040409","ME","Lower East Branch Pleasant River",169.33,41841.61
"86550","86550","010200040504","ME","Seboeis Stream",37.58,9287.16
"86551","86551","010200040601","ME","Alder Brook-Piscataquis River",134.29,33184
"86552","86552","010200040602","ME","Schoodic Lake-Schoodic Stream",118.33,29239.1
"86553","86553","010200040603","ME","Scutaze Stream",36.26,8959.83
"86554","86554","010200050101","ME","Salmon Stream Lake",114.57,28311.51
"86555","86555","010200050102","ME","Salmon Stream",59.21,14630.13
"86556","86556","010200050103","ME","Mattaseunk Stream",120.3,29726.62
"86557","86557","010200050104","ME","Pattagumpus Stream-Penobscot River",122.88,30364.71
"86565","86565","010802040304","MA","Mill Brook",45.19,11167.38
"86593","86593","010200050206","ME","Upper Mattamiscontis Stream",113.76,28110.69
"86594","86594","010200050207","ME","Lower Mattamiscontis Stream",109.29,27005.58
"86595","86595","010200050208","ME","Pollack Brook-Penobscot River",120.35,29739.3
"86613","86613","010200050203","ME","Ebhorse Stream",60.28,14894.5
"86614","86614","010200050204","ME","Medunkeunk Stream",134.1,33136.81
"86648","86648","010802060102","MA","Swift River",77.2,19077.56
"86686","86686","010802030204","MA","Clesson Brook",55.12,13620.55
"86787","86787","010100030306","ME","Cross Lake",52.42,12952.58
"86789","86789","010100030307","ME","Little Goddard Brook",36.99,9139.91
"86790","86790","010100030308","ME","Goddard Brook",71.08,17563.81
"86791","86791","010100030309","ME","Square Lake",120.06,29667.59
"86829","86829","010100030303","ME","Mud Lake",34.04,8412.6
"98628","98628","011000050506","CT,NY","Tenmile River",109.03,26941.86
"98738","98738","011000050203","CT,MA,NY","Hubbard Brook",129.81,32076.18
"987381","98738","011000050203","CT,MA,NY","Hubbard Brook",129.81,32076.18
"98740","98740","011000050102","MA","Wahconah Falls Brook",55.74,13772.65
"98743","98743","020200030603","MA","Phillips Creek-Hoosic River",99.46,24576.38
"98760","98760","020200061001","MA,NY","Headwaters Roeliff Jansen Kill",102.23,25261.61
"99010","99010","011000060405","CT,NY","Horseneck Brook-Frontal Long Island Sound",94.83,23433.7
"100236","100236","010400010604","ME,NH","Stearns Brook",96.24,23781.31
"1002361","100236","010400010604","ME,NH","Stearns Brook",96.24,23781.31
"100237","100237","010700010205","NH","Mill Brook-Pemigewasset River",121.53,30031.39
"100238","100238","010400020203","ME","Chapman Brook-Androscoggin River",128.01,31631.34
"100239","100239","010400010605","NH","Horne Brook-Androscoggin River",104.7,25872.23
"100240","100240","010700010301","NH","Headwaters Baker River",59.72,14756.43
"100241","100241","010400010606","NH","Dead River-Androscoggin River",83.35,20597.44
"100242","100242","010400020102","NH","Peabody River",120.53,29783.85
"100243","100243","010801010702","NH","Higgins Brook-Upper Ammonoosuc River",50.29,12427.62
"100244","100244","010400020103","ME,NH","Lary Brook-Androscoggin River",174.75,43181.18
"1002441","100244","010400020103","ME,NH","Lary Brook-Androscoggin River",174.75,43181.18
"100245","100245","010400020104","NH","Moose River",60.66,14988.7
"100246","100246","010400020201","ME,NH","Wild River",181.79,44920.74
"1002461","100246","010400020201","ME,NH","Wild River",181.79,44920.74
"100247","100247","010700010306","NH","Stinson Brook",50.6,12502.85
"100248","100248","010400020202","ME","Pleasant River",65.41,16162.32
"100249","100249","010700010206","NH","West Branch Brook",60.39,14923.37
"100250","100250","010600010101","ME","Upper Crooked River",115.66,28580.33
"100251","100251","010600020101","NH","Headwaters Saco River",74.97,18526.65
"100252","100252","010700010403","NH","Bog Brook-Pemigewasset River",63.94,15799.36
"100253","100253","010600020102","NH","Sawyer River",61.07,15090.1
"100254","100254","010600020103","NH","Rocky Branch",58.53,14463.07
"100255","100255","010801010806","NH","Israel River",88.66,21907.37
"100256","100256","010600020104","NH","Wildcat Brook",60.16,14864.73
"100257","100257","010700010204","NH","Eastman Brook",60.13,14859.31
"100258","100258","010600020105","NH","Ellis River",88.74,21928.81
"100259","100259","010801010707","NH","Upper Ammonoosuc River",151.24,37372.77
"100260","100260","010600020106","NH","Bartlett Brook-Saco River",102.03,25210.95
"100261","100261","010700010402","NH","Beebe River",77.13,19058.63
"100262","100262","010600020107","NH","Dry River",47.41,11716.41
"100263","100263","010700010401","NH","Mad River",160.5,39660
"100264","100264","010600020201","NH","Headwaters Swift River",85.86,21216.33
"100265","100265","010700010302","NH","Atwell Brook-Baker River",89.61,22143.23
"100266","100266","010600020202","NH","Oliverian Brook-Swift River",79.27,19587.68
"100267","100267","010801010804","NH","Garland Brook",50.6,12503.31
"100268","100268","010600020203","NH","Pequawket Brook",70.28,17366.37
"100269","100269","010700010202","NH","Moosilauke Brook",71.62,17696.46
"100270","100270","010600020204","NH","Swift River",61.23,15131.14
"100271","100271","010600020301","NH","East Branch Saco River",102.51,25331.31
"100272","100272","010700010307","NH","Baker River",93.18,23026.26
"100273","100273","010600020302","NH","Kearsarge Brook-Saco River",99.68,24630.77
"100274","100274","010801030301","NH","Headwaters Gale River",54.52,13473.22
"100275","100275","010600020303","NH","Conway Lake-Saco River",90.83,22444.42
"100276","100276","010801010803","NH","Stag Hollow Brook-Israel River",49.95,12343
"100277","100277","010600020304","ME,NH","Weeks Brook-Saco River",74.44,18394.68
"1002771","100277","010600020304","ME,NH","Weeks Brook-Saco River",74.44,18394.68
"100278","100278","010801010802","NH","Appleby Brook-Mill Brook",42.18,10422.34
"100279","100279","010600020401","ME,NH","Charles River",195.81,48385.01
"1002791","100279","010600020401","ME,NH","Charles River",195.81,48385.01
"100280","100280","010801010701","NH","Headwaters Upper Ammonoosuc River",109,26935.6
"100281","100281","010600020402","ME","Kezar Lake",143.7,35508.72
"100282","100282","010600020601","NH","Upper Bearcamp River",58.84,14539.03
"100283","100283","010700010305","NH","Halls Brook-Baker River",97.94,24202.3
"100284","100284","010600020602","NH","Cold River",81.02,20021.1
"100285","100285","010600020603","NH","Mill Brook-Swift River",120.36,29742.02
"100286","100286","010801010801","NH","Headwaters Israel River",52.99,13093.6
"100287","100287","010600020604","NH","Chocorua River",57.83,14288.88
"100288","100288","010700010101","NH","North Fork East Branch Pemigewasset River",42.77,10569.74
"100289","100289","010801030304","NH","Gale River",43.65,10785.86
"100290","100290","010700010102","NH","Cedar Brook-East Branch Pemigewasset River",81.94,20247.91
"100291","100291","010801030303","NH","Ham Branch",78.78,19465.88
"100292","100292","010700010103","NH","Franconia Branch",66.89,16528.04
"100293","100293","010801010805","NH","Otter Brook",64.89,16034.16
"100294","100294","010700010104","NH","East Branch Pemigewasset River",110.11,27208.41
"100295","100295","010700010201","NH","Headwaters Pemigewasset River",91.26,22551.66
"100296","100296","010801010705","NH","Mill Brook",40.56,10022.62
"100297","100297","010700010203","NH","Glover Brook-Pemigewasset River",50.47,12471.2
"100298","100298","010700010303","NH","Pond Brook",52.72,13026.53
"100299","100299","010801030102","NH","Johns River",144.84,35790.41
"100300","100300","010801030302","NH","Meadow Brook-Gale River",64.43,15921.95
"100301","100301","010801030401","NH","Headwaters Ammonoosuc River",86.6,21399.42
"100302","100302","010801030402","NH","Zealand River-Ammonoosuc River",140.11,34621.23
"100303","100303","010801030504","NH","Upper Wild Ammonoosuc River",66.45,16421.16
"100304","100304","010801030505","NH","Lower Wild Ammonoosuc River",86.7,21424.65
"100305","100305","010801030701","NH","Oliverian Brook",106.03,26200.01
"100306","100306","010801040201","NH","Eastman Brook",54.3,13417.22
"100307","100307","010400020101","NH","Moose Brook-Androscoggin River",44.91,11098.72
"100308","100308","010600010102","ME","Middle Crooked River",134.78,33304.45
"100309","100309","010700010404","NH","Clay Brook-Pemigewasset River",56.86,14051.49
"100481","100481","011000030303","CT","Stony Brook-Frontal Fishers Island Sound",113.49,28044.42
"102200","102200","200900090000","","Midway Islands",354.07,87493.25
